Tweet,anger,disgust,fear,sadness,pessimism,anticipation,love,optimism,joy,surprise,trust
 و إني يا اللہ اُُحاوِل أن لا أميل و ألا اعود و ألا اعصيك فإن غرر بي الشيطان اللهم ارزقني الثبات على الحق والهمني رشدي وحصن…,0,0,0,0,0,0,1,1,0,0,0
 و أمضي نحو النبض فيك||حين مرور عطرك||بذات حلم||تبللني بشجن الوصل||مشاعر||تمضي بنا الى المشوار||حيث المعطيات و الأسفار||حيث فرحة نظري…,0,0,0,0,0,0,1,0,0,0,0
 و تنظر إلى السماء فلا تجد ما تقوله فتبتسم لأنك تعلم أن الله يعلم ❤,0,0,0,1,0,0,0,1,0,0,1
 و خير ما يقال في بداية كل يوم  اللهم اني وكلتك امري فأنت خير وكيل ودبر لي امري فاني لا أحسن ..||⭐🌿✨,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
 و عندما أكون سعيدة معهم يظنون أنك أنت سبب ذلك !! لا يعملون أن وراء كل ضحكة لي دمعة أنت سببها !! ||و لا يعلمون كيف جعلتني أرى…,0,0,0,1,0,0,0,0,0,0,0
 و كم من هاديء تسكنه فوضى ||لا تُحكى و لا تُكتب ..||و كم من مزعج داخله سكون مرعب ..||نحن نحمل داخلنا الذات الحقيقية|| أما الظاهرة…,0,0,1,1,0,0,0,0,0,0,0
 و لكل قلباً طيب ألف صدمة و ألف وجع  وألف إنكسار||#صباح_الخير_يادنيا,1,0,1,1,1,0,0,0,0,0,0
" و لما تلاقينا على سفح رامة ||وجدتُ بنان العامرية أحمرا ||فقلت خضبت الكف بعد فراقنا؟||فقالت معاذ الله ، ذلك ما جرى||و لكنني لما رأي…",0,0,0,0,0,0,0,0,0,1,0
 و نعم بالله العلي العظيم. لعنة الله عليهم الصهاينة المرتزقة ال سعود وال نهيان و اتباعهم الخونه . https,1,0,0,0,0,0,0,0,0,0,0
" و يـٓأتي الصـّباح لـَيربـْت ؏ـلى ڪتف أمانينا ،  و يبـتسم لها بإنـشراح ، و يـٓهدي لـٓها الأمـل بـأن نقائـٓها السمـٓاوي سـينعكس…",0,0,0,0,0,0,1,1,0,0,0
 و يحدث أن يأتيك عوض الله ..فـ تضحك من نفسك .. كيف بكيت على ما لم يكن يستحقك ! .. ❤,0,0,0,0,0,0,1,1,1,0,1
 و يركبون البحار ويتسلقون الجبال فجزاهم الله خير الجزاء على تأديتهم  عملهم بكل إتقان و إخلاص و أمانة وشكراً جزيلاً لكل…,0,0,0,0,0,0,1,0,0,0,1
 و#لست بخائن من صان ودي||و#لا ابداً أبيع من اشتراني||_||||و#لست بلائم من خاف غدري||و#لكني أراه كما يراني||_||||و#كنت لديه سباقاً بخير||وك…,0,0,0,0,0,0,0,0,0,0,1
 واحد عامل نفسه نائم ويصور امه أيش راح تعمل  .. راحت تغطيه بحنان عجيب وكمان قامت تحط الطاولات عشان مايطيح 😭😭😭||مازالت تراه…,0,0,0,0,0,0,1,0,0,0,0
 واحد من الزملاء حاب يستأجر شقه وكل ما مر مكتب عقار يسأل عن عدد عائلته وبعضهم يبطل اذا عرف ياخي مالك دخل في عددهم خذ ايجارك وان…,1,0,0,0,0,0,0,0,0,1,0
 واحد يسوي روحه نايم ويصور امه شتسوي له.... شي عجيب هذا المقطع👌||تغطيه عن البرد وتحط له الطاولات عشان مايطيح&gt;&gt; وهو بهذا العمر||ف…,0,0,0,0,0,0,1,0,0,0,0
" واسألك يا الله أن تجعلني خيَر الرفقة، خير سنِد وملجأ، أن تجعل قلبي ليناً، أن أكون ظُل وجنة وكل الأشياء الطيبِة للأخرين، أن تجعل…",0,0,0,0,0,0,0,1,0,0,1
" واصلت الأسواق المصرية، اليوم الثلاثاء، ركودها الشديد مع استمرار ضعف القدرة الشرائية للمصريين، بالتزامن مع وصول الأسعار…",1,0,1,0,0,0,0,0,0,0,0
 والذي   يحبك   حقآ ||   وإن  قطعت  كل   حبال  الوصال  بينكما   ||نسج  خيطآ  أخر  ...   || ووصل   إليك   ❤||فقط من يحبك.. 👉 https…,0,0,0,0,0,1,1,0,0,0,0
" والصوت أمره عجيب غريب كيف أنه مجرد صوت ويؤثر علينا حتى كأنه يأخذنا لعالم ثاني كله سعادة||وخالي من الهموم،،،،!!||          شمو…",0,0,0,0,0,0,1,0,0,1,0
 والغياب ان طال وابطت لياليه||عندي امل بنلتقي وسط الكويت.,0,0,0,1,0,0,0,1,0,0,0
" واللّٰه يا جماعه عن تجربه طالما قادر تخدم حد أخدمه ومتفكرش هتستفاد إيه ! ||ربنا بيفتحها عليك في حاجات تانيه ، في أمور م…",0,0,0,0,0,0,1,1,0,0,0
 والله الصباح الي يبتدي فيك صباح خير,0,0,0,0,0,0,1,0,1,0,1
 والله بس احتراما لكل زول بسال حصل شنو في رسمه ابو عركي ❤||||انا لسا شغال فيها للان وما بحب عاده اضيع المفاجئه لكن قربت ||Enjoy  ب…,0,0,0,0,0,0,1,0,0,0,0
 والله خير😂😂 https,0,0,0,0,0,0,0,0,0,1,0
 والله زمان .. شيريهان في فرح ابنة صديقة لها .. لذيذة 🎵🎼🎵 https,0,0,0,0,0,0,0,0,0,1,0
 والله شكلي الوحيدة الي مطنشة التلميحات و وجع الراس.,0,0,0,0,0,0,0,0,0,0,0
" والله عجيب حقد وكراهية اغلب وليس بعض عرب ( الشمال ) الشام وأفريقيا  ، رغم مواقفنا المشرفه ودعمنا الدائم لقضايهم ووقوفنا مع…",1,0,0,0,0,0,0,0,0,1,0
 والله لما الشخص يتغاضى مو ضعف ولا خوف بس خلاص الواحد ماعاد له حيل يسوي شي غير انه ياكل ويشرب ويرجع ينام بسلام.,0,0,0,1,1,0,0,0,0,0,0
 واللي راحو واللي لسه موجودين ||شوفنا فيكم حب الأهلي من سنين ❤ https,0,0,0,0,0,0,1,0,0,0,0
 واللي وضعه زق فالثانوي والجامعه دافور انا لاذي ولا ذي مع الخيل ي شقرا مادري وين الله حاطني https,0,0,0,0,0,0,0,0,0,1,0
 والنفس تميل لِِـ مَن يُدلّلها و يهتم بِها ويقدّرها و يحتويها و يحنو عليْها ويحسن إليها ولا يسئ عشرتها ولا ينتقص من قدرها ؛…,0,0,0,0,0,1,1,1,0,0,1
 وامطرت #المدينه_المنورة ||وامطرت معاها كل حاجه #حلوه ♥️🌿||||#ياربي امطار خير وبركه وتحقق كل الي باااالي 🙏🏼,0,0,0,0,0,0,1,1,0,0,0
 وان ضاق رزق اليوم فاصبر الى غد||عسى نكبات الدهر عنك تزول ||||ولا خير فى ود امرى متلـــــــون||اذا الريح مالت مال حيث تميل htt…,0,0,0,0,0,0,0,1,0,0,1
@almarai #المراعي ||#ثبت_واربح ||توكلت على الله ||اللهم ارزقني فأنت خير الرازقين 💕🌸||||✨ https,0,0,0,0,0,0,0,1,0,0,1
 وانا لو نمت ساعتين علىبعض بعمل فرح https,0,0,0,0,0,0,0,0,0,1,0
 وانت بتحاول تفهم ميدو ليه بريزنتيشن أدت الاهلى ضعف الزمالك فى عقد الرعاية🤔 https,0,0,0,0,0,0,0,0,0,1,0
 وانت طيب وبخير ربنا يخليك💙🌸 https,0,0,0,0,0,0,1,0,0,0,1
 وانتي بتمصي زبره غرقيه بميه بوقك وخليكي  دائما باصه في عنيه خليه يشوف اد ايه انتي بتمتعيه خليه يوصل ان اد ايه زبه كان حلم ا…,0,0,0,0,0,0,0,0,0,0,0
" واني اشتكي لله مني ||فيا ربي وياسندي اعني||اجرني من هوي نفسي فإني||اتوب اليك ، من طبع التجني||و لی امل بعفو  منک عنی||ومغفرة ت…",0,0,0,0,0,0,1,1,0,0,1
" واني خاف ان اكون قد اتيت بذنب احسبه هين وهو عند الله عظيم ، اللهم إني استغفرك واتوب إليك ❤",0,0,1,1,0,0,0,1,0,0,0
" وإذا خير سلمان بين ان يبقى إبنه محمد ولياً للعهد او ان تذهب السعودية إلى الجحيم فسيختار أن تذهب السعودية إلى الجحيم، هذ…",1,0,0,0,0,0,0,0,0,0,0
 وإنّي أحبك ...😍||#كاظم_الساهر ❤ https,0,0,0,0,0,0,1,0,0,0,0
 وإن رحل الجميع ستبقى امك للنهاية ❤ https,0,0,0,0,0,0,1,0,0,0,1
 وإنتِ تستحقي من يرش السُكر في سمائك  ويهديكِ الورد  ويضع لكِ علبة تحتوي ضحكة وقصيده ودعوة .... https,0,0,0,0,0,0,1,1,1,0,1
" وإني أخجل من أن تمتلكني لحظة ضعف ، ومثل هذه النعم في حياتي ❤️🍃||||اللهُم أرزقهم السعادة اضعاف واضعاف ماتمنوه ليّ 😢❤️ ",0,0,0,0,0,0,1,1,0,0,1
 وأتى المساء ||يبتز الشعور||بعكاز الغياب||نلبس ثياب الملل||نحملُ زاد الضجر||نسير في دائرة الحلم||ونخطو على طريق الألم!||||#وجع…,0,0,0,1,1,0,0,0,0,0,0
" وأخيرا, انسدل الستار على قضية #جمال_خاشقجي رحمه الله, واصبحت القضية في ايدي المدعي العام السعودي والقضاء في #السعودية||و…",0,0,0,0,0,0,0,0,1,0,0
 وأعوذ بك ربّي ؛||من شرِ التحسّر على أشياءٍ رحلت ولن تعود ❤,0,0,0,0,0,0,0,1,0,0,0
 وأقول الحق مهما أتوجع !!||انا الحقيقة وسط حاجات كتير مزيفة .. وانا المزيف بالنسبة حاجات كتير مش كويسة||انا كل ضحكة بتترسم علي و…,1,0,0,1,0,0,0,0,0,0,0
 وباب الفأل في جوفي لا يُغلق|| اللهم بشائر فرح وأيام رضا.. https,0,0,0,0,0,0,0,1,0,0,0
 وبجد أحلي ضحكه بتكون طالعه من القلب هي اللي بتيجي بعد حزن كتير اللي هو ليه أنا حزين كده وتتفتح في الضحك اللي هو بتضحك عل…,0,0,0,1,0,0,0,0,0,0,0
 وبك أيقنتُ أني أملك من الحظ أجمله ❤,0,0,0,0,0,0,1,0,1,0,1
" وبماذا ينفعك المال عندما توضع في قبرك ويهال عليك التراب ، قال تعالى ( بل تؤثرون الحياة الدنيا  والآخرة خير وأبقى)",0,0,0,1,0,0,0,0,0,0,0
 وترا والله تصرفات الأمير هاري تصرفات طبيعية لأي شخص يحب أحد مو شي غريب وخارق للطبيعة بس إنتوا فيكم جفاف عاطفي 😂,0,0,0,0,0,0,0,0,0,1,0
" وتستطيع بعض الكلمات وبعض المُحادثات أن ترفع مستوى السعادة بداخلك، بإستطاعتها أن تُبدّل ملامحك .. فالسلام لأصحابها ❤||||#تصبحون_على…",0,0,0,0,0,0,1,1,0,0,0
" وتستطيع بعض الكلمات وبعض المُحادثات أن ترفع مستوى السعادة بداخلك، بإستطاعتها أن تُبدّل ملامحك .. فالسلام لأصحابها 💔💔…",0,0,0,0,0,0,1,1,0,0,0
" وتضيق دنيانا فنحسب أنناسنموت يأسا أو نموت نحيبا ،||وإذا بلطف الله يهطل فجأةيربي من اليبس الفتات قلوبا،||قل للذي ملأ التشاؤمُ…",1,1,1,1,1,1,1,1,1,1,0
 وجع البطن ارجووك مش وقتو 💔,0,0,0,1,0,0,0,0,0,0,0
 وجع انخرشتتتتتتتتتتت يالللهههه تدخذاخهغخادتختححندحتذيخطذاخادتخدحتدكتحتدتحددختدحت https,1,0,0,0,0,0,0,0,0,1,0
" وجــع قلــب ❤||ﺑَﻌﻴــــﺪﺍً ﻋَﻦْ ﺍﻟﻌَــﺂﻃﻔَﺔ ؛   ﻧَﺤﻦُ ﺃﺣﻴَــﺂﻧﺎً ﻧَﺴﺘﺤَﻖُ ﻣَﺂ ﻳَﺤــﺪﺙُ ﻟﻨَﺂ ,   ﺣﺘَﻰ ﻧَﺼﺤـــُﻮ ﻣِﻦْ ﻏﺒـَﺂﺋ…",0,0,0,1,0,0,1,1,0,0,0
 وجع وجع فزيت خفت والله كان صوت فوني عالي 😩🤦🏻‍♀️ https,0,0,0,1,0,0,0,0,0,0,0
 وجه محافظ الاسياح محمد بن علي العريفي  في تكوين لجنة برئاسة عضو المجلس المحلي عبدالله بن صالح الفهيد لدراسة أسباب ضعف الاستثمار…,0,0,0,0,0,0,0,0,0,0,0
 وجهك صباح وطلتك كلها خير  َ,0,0,0,0,0,0,1,1,1,0,1
 وجودك سعاده  وشيئاً لا تكفيه جُمل و كلام https,0,0,0,0,0,0,1,0,1,0,1
 وجودك سعاده  وشيئاً لا تكفيه جُمل و كلام||@alm7ajer2011,0,0,0,0,0,0,1,0,1,0,1
 وجئتك حامله معي كل تفاصيلي وطقوس وحدتي وغربة روحي وباقيا ذكرياتي وأثر وجع في قلبي تركه الزمن وسالتك بالذي سواك ان لاتكسر قلبي…,0,0,1,1,0,0,0,0,0,0,0
 وحبة شكلاتة لنغطي عن نقص الكنافة😋😁 #بس_هيك 🏃‍♀️ لي في قلبي هدوء غريب ولك في عيني صورة المغيب😌✋❤ #شبعرفني https,0,0,0,0,0,0,0,0,1,1,0
 وحيدٌ حرف هذا الصباح...||يبتهل إستقامة أنفاس...||يلاحق بين الشّفاه  إنكسارها ..||غريب صوت قلبه... ||فكل من حوله رذاذ من هواء..…,0,0,0,1,1,0,0,0,0,0,0
 وحين تنسحب الأضواء عني||أكون أكثر رؤية لمساري||تغادرني روحي تاركه||ذالك الركام الثقيل||إلى حفل رواده المغادرون||والزمن الجميل||وبقايا…,0,0,0,0,0,0,1,0,0,0,1
 وداعا للفياجرا والمنتجات الوقتية👏||العلاج الامريكي➰ مالتي ماكا👌||طبيعي ١٠٠% ليس له اثار جانبية🌱||علاج سرعه القذف👌||علاج ضعف الانتصا…,1,0,0,0,1,0,0,0,0,0,1
 ورضاك يارب خير من الدنيا وما فيها.. https,0,0,0,0,0,0,1,1,1,0,1
 ورغم ما انا عليه  .. ورغم مابي من وجع .. وما أعانيه من انكسار .. يالله لا قادر غيرك ان ينتشلني من الوجع الى أوسع الطريق .. يا…,0,0,1,1,0,0,0,1,0,0,0
 وش حيلة اللي شاف بعيونك بلد||وان غابت عيونك … يحس انه غريب,0,0,0,1,0,0,1,0,0,0,0
 وش ذنب اللي شاف؟ في عينك بلد||ولو غابت عيونك يحس انه غريب ..,0,0,0,1,0,0,1,0,0,0,0
" وش هالصـبح اللي يرضيني ، حلم جميل ومطر 💕..",0,0,0,0,0,0,1,1,1,0,0
 وشتاءا ثاني يمر .. ولم اجني غير زخات الم وقطرات وجع .. س تشرق في يوم ما شمس الامل وتذيب جليد الانتظار .. https,0,0,0,1,0,0,0,1,0,0,0
 وشلون ماتطري على البال ذكراك||لو قلت ابمحي صورتك مامحيتك||||اقول ابنسى وانسى قبل إني انساك||نسيت نسيانك وانا مانسيتك||||اصعب من احساسي…,0,0,0,1,0,0,1,0,0,0,0
 وصحبةٌ إن متنا لا نمُت بِداخلهم يا الله ❤ https,0,0,0,0,0,0,1,0,0,0,0
 ‌وصفولي الصبر لقيته خيال وكلام ف الحب يدوب يتقال.  واهرب من قلبي اروح ع فين ليلينا الحلوه ف كل مكان مليناها حب احنا الاتنين…,0,0,0,1,0,0,1,0,0,0,0
